번호,제목,제목url,댓글,글쓴이,글쓴이ip,조회,추천,상세시간,내용,첨부이미지
5483931,제니퍼리는 진짜 천재야,https://gall.dcinside.com/board/view/?id=frozen&no=5483931&page=180,,ㅇㅇ,222.107,51,0,2023.11.17 11:11:06,"자기 데뷔작인 겨울왕국에선 




마법쓰는 여왕님





핍박받는 선역으로 세웠는데







위시에선 




마법쓰는 국왕님




소원 좀 몇개 안들어줬다고 




개쓰레기빌런으로 만듦 ㅋㅋㅋㅋㅋ","https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a2bfd4dcf287a2272ef6de0e65fff10743436c8ddf56c7&amp;f_no=GIF+2023-11-15+%EC%98%A4%ED%9B%84+11-51-56.gif
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a2bfd4dcf287a2272ef6de0c63f8aa0a11473f8ddf56c7&amp;f_no=frozen-20200119-125524-000.gif"
5483930,재개봉 소식 듣고 오랜만에 방문,https://gall.dcinside.com/board/view/?id=frozen&no=5483930&page=180,2,눈과얼음,,95,2,2023.11.17 08:25:50,조만간 북미개봉일(11.27.) 10주년이네 시간 빠르다,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a3b8d0ddf382ad272ff63f53c1c72e8f75936c535f5a7dfe2ade996e269abf2becae5d1dd666ebf309c27c6091e435b817eddd5b3e12a2be7a16cdcf&amp;f_no=A5217B18-C47B-4602-81D3-21F05F5D25A6.jpg
5483924,겨울왕국,https://gall.dcinside.com/board/view/?id=frozen&no=5483924&page=180,4,안나안나,,62,2,2023.11.17 07:10:06,겨울왕국,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a2bdd2d8f781ac2228f42cf093ab54e72a1563c52d56708663f06680a0abcae22135af84733dceac4489a688260b1b25&amp;f_no=elsa-20231117-070949-000.jpg
5483923,엘사 닮은 사람과 레즈 vs 크리토리스토퍼 닮은 남자와 커플,https://gall.dcinside.com/board/view/?id=frozen&no=5483923&page=180,2,ㅇㅇ,182.221,76,0,2023.11.17 02:02:46,머가 나아?,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a2b8d1dafd8fac2923f7791b84b7f3d881ef42341cd226&amp;f_no=e3305b170cbf32351fcff415f6c2250a.jpg
5483922,겨울왕국,https://gall.dcinside.com/board/view/?id=frozen&no=5483922&page=180,2,프로프갤러,,50,1,2023.11.17 01:47:11,겨울왕국   - dc official App,
5483921,겨울왕국이 재개봉을 하네요,https://gall.dcinside.com/board/view/?id=frozen&no=5483921&page=180,5,ㅇㅇ,59.14,89,0,2023.11.17 01:41:00,회원님들 보러 가시는지요,
5483920,스핀오프로 한스: 왕의귀환도 나온대,https://gall.dcinside.com/board/view/?id=frozen&no=5483920&page=180,,ㅇㅇ,182.221,46,2,2023.11.17 00:42:44,ㄹㄹ,
5483919,"인워랑 엔두게임처럼 프3,4 동시제작?",https://gall.dcinside.com/board/view/?id=frozen&no=5483919&page=180,1,ㅇㅇ,211.246,70,0,2023.11.17 00:42:20,그럼 한 1년뒤 바로나오려나,
5483918,겨4 제작중이면 지금도 만들고 있다는거 아닌지??,https://gall.dcinside.com/board/view/?id=frozen&no=5483918&page=180,1,ㅇㅇ,221.152,92,1,2023.11.17 00:24:32,- dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a2bfd6daf38ea22629f466f3788225ee123ac10e58f6df7171ef4585848ec11803877c6ed6d44d1cb69bbf27c0ea3316ff10135fcb7b8dcf7600e12bec8b896976eb436b&amp;f_no=resizeImage_0%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C.jpeg-7.jpg
5483917,엘-시,https://gall.dcinside.com/board/view/?id=frozen&no=5483917&page=180,,ㅇㅇ,183.107,28,0,2023.11.17 00:22:13,엘-시,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a2b8d0daf681a0252bf53c76f31ddf9ed3d207d3196271cad1dccfe68a4e1b9e047e28073fc50acc289e7ca0bffb31543c8dad88&amp;f_no=Download_2014_09_21_01_05_05.jpg
5483916,아 위시 또 팍 꼬무룩해짐,https://gall.dcinside.com/board/view/?id=frozen&no=5483916&page=180,,ㅇㅇ,222.107,50,0,2023.11.17 00:21:03,"https://youtu.be/NXz8qtsiI1E




https://youtu.be/CXOIG0v4vIE




https://youtu.be/4yi6Xr0ZvlM

럽송 대체한 앳올코스츠랑 




결에 나오는 디스위시 리프라이즈




엔딩곡




다 희미하네요







패닉년 그립다",https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93edaa711e78d807449a2bfd4dcf287a2272ef6de5e63fdf0571e493c8ddf56c7&amp;f_no=GIF+2023-11-15+%EC%98%A4%EC%A0%84+3-09-22.gif
5483915,겨울왕국 4,https://gall.dcinside.com/board/view/?id=frozen&no=5483915&page=180,9,돌비시네마,,158,6,2023.11.16 23:51:23,프4,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93fdaa75cc210ed5b71069c43bcd1ef3f3975aafa480ecdd8a54ba7383195a0e6&amp;f_no=%ED%94%844.jpg
5483914,희망의 상징,https://gall.dcinside.com/board/view/?id=frozen&no=5483914&page=180,1,ㅇㅇ,222.107,48,0,2023.11.16 23:34:06,대 안 나,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93fdaa75cc210ed5b71049344badfec3f3a72a8d718b0649a3c971544937420ecaf59fa6f8433fbe4f544b76532568a70ea70de0d4bb545371915a768fb704356f28ffb58f0&amp;f_no=9B4FC4D4-5398-4E1B-8999-8E3B3B7CA031.gif
5483913,군학점 수업 개좆같네,https://gall.dcinside.com/board/view/?id=frozen&no=5483913&page=180,,ㅇㅇ,118.235,32,0,2023.11.16 23:33:50,내가 뭘 배우는지도 모르겠고 다 애매해 과제도 애매하고 주제도 애매하고 이래서 문과 수업이 싫다,
5483912,헝거게임 개봉했으니 그걸 봐야죠ㅇㅇ,https://gall.dcinside.com/board/view/?id=frozen&no=5483912&page=180,2,ㅇㅇ,221.152,43,0,2023.11.16 23:32:56,- dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93fdaa75cc210ed5b71049346bcdee53f3b75aa2f21fd5c28fbb278c0eb99460ef74623f9a13f7641685dc4104ade23e549c04bcb95779fa5b0d8cced2f4399ca424065d049152b8477d92bfa17&amp;f_no=resizeImage_0%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C.jpeg-7.jpg
5483911,라야 엔칸토 스트레인지월드 그들은 좋은 거름이었습니다..,https://gall.dcinside.com/board/view/?id=frozen&no=5483911&page=180,2,ㅇㅇ,222.107,56,0,2023.11.16 23:32:01,1        이미지 순서 ON2        이미지 순서 ON3        이미지 순서 ON4        이미지 순서 ON역대급으로 좆망해서 프4까지 ㅋㅋㅋㅋㅋㅋㅋㅋ,"https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93fdaa75cc210ed5b71049344badfec3f3a72a8d71bbf34ce6c9343419308519bac28ff6ffa1774974d418e7b2916a0e4b736cc40f838ed6c4923b9eef59365087a177588e1&amp;f_no=E3CE2126-765F-4CA3-850D-9269ABCD4C43.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93fdaa75cc210ed5b71049344badfec3f3a72a8d718ea30926cc54513930b20efdb2cfbc1ed389bc93b2991b19c9c605bb65cbc6c19106a3d9ada13287621fb947c03ed7091&amp;f_no=FB7265ED-2485-4C5B-BCC8-09EEC21E6F11.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93fdaa75cc210ed5b71049344badfec3f3a72a8d74ee863ce36c0101793085becdf58f941b15479b422d9424022e296ee24cdf90882ba1c4458e7dd025ed01f716d0f7ba719&amp;f_no=E946B751-B728-4E61-98C7-BF7DB8934BA3.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93fdaa75cc210ed5b71049344badfec3f3a72a8d749ec34936dc3124c93745699df2b8d1b784ec58459af820a263a2822b4f60480c13895c3ae7eb48c65966cf6b7510ec76a&amp;f_no=94A61CDA-FB3E-49F3-97CD-E1B5994B53F4.jpg"
5483910,개추워,https://gall.dcinside.com/board/view/?id=frozen&no=5483910&page=180,9,안나안나,,63,1,2023.11.16 23:09:31,,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93fdaa75cc210ed5b71049142bedaea313574aeebdca011a4d432269e7996b8fa8a88e8e80891ca97e60494e1e4d924397531391e8fc0f2efff8760&amp;f_no=frozen-20231018-100609-000.jpg
5483909,재개봉 안보러 갈거면 개추,https://gall.dcinside.com/board/view/?id=frozen&no=5483909&page=180,,ㅇㅇ,118.235,45,0,2023.11.16 22:20:49,,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fe986fa11d02831d7ef7aa16a284260328f0f20a93fdaa75cc210ed5b71069d4ebed8ec3c3e76aabfd5dd4c23f9ad7e9cd714c01c90f3d0255f4c538dfd7934cb1cf4d230f62e6c73a4fdda3e8848d2883887ffa91a42&amp;f_no=baseball_new8-20200331-200946-000.jpg
5483090,대관시,https://gall.dcinside.com/board/view/?id=frozen&no=5483090&page=195,,ㅇㅇ,118.235,55,0,2023.10.26 19:26:37,726 대관시,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea8ffa11d0283138cbf06620a6c100700b5cdbb30dbf985d3e88c4dcff35aca428acf79aaa1dbfa04180c439eb49cc2aa06bac0f7fcaa5ad53fdfe1e4e7cf44872dc7475f6aca5df&amp;f_no=norsclock_12726_2-1.jpg
5483089,옆 테이블 졸라 부럽네,https://gall.dcinside.com/board/view/?id=frozen&no=5483089&page=195,5,ㅇㅇ,118.235,111,0,2023.10.26 18:54:38,연태고량주 빨며 웃고 떠들고 난리네 난 혼밥하는데,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea8ffa11d0283138cbf06620a6c100700b5cdbb30dbf985d3e88c4dcff35aca428acf79aaa1dbfa012d2c239e240c12da063b11276cca7f23b3662e7b350da20d0bbda837dd10801c5feba84e0e781&amp;f_no=frozen-20230318-151410-000.jpg
5483088,사또 친구 전화번호 갖고있는데,https://gall.dcinside.com/board/view/?id=frozen&no=5483088&page=195,3,쥬디홉스,,112,2,2023.10.26 18:46:57,타 갤러들 실명도 갖고있음 지듣노배경사진 사건때 에어팟연결로,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea8ffa11d0283138cbf06620a6c100700b5cdbb30dbf985d3e88c4dcff37a0a82ba9f794a01bbfb1cdf41971d86f707d25d7717c68cb900a204e9163b5286c985befc37b2f2f85b228dacf81fce78b1afa88b22655772867d4&amp;f_no=3BAD9C2B-3E39-44EA-9CAB-77792B338BC3.gif
5483087,"제 408회 예술의 밤은 ""할로윈 특집"" 입니다!",https://gall.dcinside.com/board/view/?id=frozen&no=5483087&page=195,4,예술의밤총대,,96,3,2023.10.26 18:34:06,"https://youtu.be/3AZu4JUmpnA1        이미지 순서 ON2        이미지 순서 ON3        이미지 순서 ON4        이미지 순서 ON5        이미지 순서 ON6        이미지 순서 ON7        이미지 순서 ON8        이미지 순서 ON9        이미지 순서 ON10        이미지 순서 ON제 408회 예술의 밤은 ""할로윈 특집"" 입니다!이번 특집은 10월 31일 11:59분까지 진행될 예정이니, 여러분의 많은 참여 부탁드리겠습니다 :)* 예술의 밤은 매주 다른 주제 또는 자유 주제로 진행하는 겨울왕국 갤러리의 창작행사입니다.* 각기 다른 장르의 창작물들이 게시되므로, 참여작품을 올려주실 떄는 장르마다 [예술의밤/그림], [예술의밤/합성], [예술의밤/기타] 라는 말을 제목 앞에 반드시 붙여 주시기 바랍니다. 그렇지 않을 경우 통합링크를 만드는 과정에서 누락이 되는 문제가 생길 수 있습니다.* 신성모독 및 분탕과 관련한 글은 어떠한 이유를 불문하고 금기로써 통합링크에서 제외하고 있습니다.* 예술의 밤에서는 겨울왕국과 관련한 창작 작품들을 우선적으로 받고 있습니다. 겨울왕국과 관련이 없는 창작 작품 또는 게시글은 통합링크에 반영되지 않을 수 있는 점 참고하여 주시기 바랍니다.* 예술의 밤은 매주 일요일 저녁 18시부터 24시까지 진행됩니다.* 예술의 밤은 창작자의 위대한 시도를 응원합니다!",https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea8ffa11d0283138cbf06620a6c100700b5cdbb30dbf985d3e88c4dcff37a2a92dadf69aaf1bb2ed083ca81e5f9347c37e19a58b&amp;f_no=1.png
5483086,안-시,https://gall.dcinside.com/board/view/?id=frozen&no=5483086&page=195,,ㅇㅇ,118.235,53,2,2023.10.26 18:22:41,,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea8ffa11d0283138cbf06620a6c100700b5cdbb30dbf985d3e88c4dcff35aca428acf79aaa1dbfa01a85c26ee747c421a034f11f3a9faa381ca8ef87fe77f3d0541cf3a4799f852ef89033fce0835d34249d78dbf7345d867544&amp;f_no=12b66cd5-4a3a-46dc-ac85-f5f63537d90f.jpeg
5483085,음해전문 배우.. 합리적 의심..,https://gall.dcinside.com/board/view/?id=frozen&no=5483085&page=195,4,ㅇㅇ,14.32,138,1,2023.10.26 17:51:10,1        이미지 순서 ON2        이미지 순서 ON...?3        이미지 순서 ON프슷각이냐,"https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea8ffa11d0283138cbf06620a6c100700b5cdbb30dbf985d3e88c4dcff36a6ab24a5f390a113d8eb841c5e880e5d9f84af239784ed4e7168705fe88c00a36a147e4ae9a0062b4a0680c1502280e33b44c76b86356f94e0d6&amp;f_no=4836B544-867B-4122-B6F6-4948FD658D1A.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea8ffa11d0283138cbf06620a6c100700b5cdbb30dbf985d3e88c4dcff36a6ab24a5f390a113d8ea8548598d500ec184af58e5f1ee4c7dda19df2d976fdffd416f3e446285f0c14fcedf533f0bf3c3b29ff591f18ef291d9&amp;f_no=4CACA783-480A-4F29-A630-14A508EB6EFC.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea8ffa11d0283138cbf06620a6c100700b5cdbb30dbf985d3e88c4dcff36a6ab24a5f390a113d8bcd04e5cd7530e9f84ab5895f4ed4f71b1a8433d83504ffcc34531639647c8661e6dab9eddf75f58785083a0e1c745d893&amp;f_no=0C1FB446-3453-4032-852B-1158562812B4.gif"
5483084,강원대 도계,https://gall.dcinside.com/board/view/?id=frozen&no=5483084&page=195,,ㅇㅇ,121.158,74,0,2023.10.26 17:36:24,걸윷모,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea8ffa11d0283138cbf06620a6c100700b5cdbb30dbf985d3e88c4dcff36a5a92da9f79aaf1cbf9ad010178e0a4626579651ac0c4766d80780174bd7cf1089e0fc73970e02940a2a0b767537261f315db58c3cb6bb54a059c0&amp;f_no=0F8A5F22-D89B-4C7D-8583-5E6373E5DED1.png
5483083,스트렙실은 신이야,https://gall.dcinside.com/board/view/?id=frozen&no=5483083&page=195,2,천연효모식빵,,94,0,2023.10.26 17:01:23,기침 싹 사라짐,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea8ffa11d0283138cbf06620a6c100700b5cdbb30dbf985d3e88c4dcff35aca428acf795a119bff7353669f27ff1a40974a66173ecf5433b71928ba0dbfb3d741c9536d93c0f86bf80d6bd94d3028062b594b87ac621ced525&amp;f_no=5C6D3C21-D9E9-4731-8338-07E89C222F97.jpg
5483082,규정이닝 미달로 평자1위 못받을거 같은데,https://gall.dcinside.com/board/view/?id=frozen&no=5483082&page=195,4,ㅇㅇ,221.152,78,0,2023.10.26 16:52:29,- dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea8ffa11d0283138cbf06620a6c100700b5cdbb30dbf985d3e88c4dcff37a2ac2aaafe95ae18b1ea31650ec730040c697a765293f693f2504c18d3016bb7f6ab3b37996c33f0884fa6e6048708ad608f31bd98e4&amp;f_no=%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C.jpeg-7.jpg
5483081,앗 오늘은 그날..!!,https://gall.dcinside.com/board/view/?id=frozen&no=5483081&page=195,3,ㅇㅇ,222.107,88,0,2023.10.26 16:18:38,중국집 시켜야지,"https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea8ffa11d0283138cbf06620a6c100700b5cdbb30dbf985d3e88c4dcff37a2ae2cabf795af1fb3ac781c00eba763d220443fe8e418ffbe7cd785697fe9c62a5fbac65d31601716ccdfca69d4c6f8e86287719947b69d35b144&amp;f_no=9A694AFA-70EF-4B60-9386-57A6D413132B.gif
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea8ffa11d0283138cbf06620a6c100700b5cdbb30dbf985d3e88c4dcff37a2ae2cabf795af1fb3ac2e4c54bef932d120443090e5628ebac6a2987b7e6f3e9c7677f9b3d984a8063b4c51d7b94decbd5f0f33c0c0e4bd5953ef&amp;f_no=697CEEA2-02E7-41C7-8EDB-21A89277A935.gif"
5483079,집가고싶네요,https://gall.dcinside.com/board/view/?id=frozen&no=5483079&page=195,4,천연효모식빵,,81,0,2023.10.26 13:39:33,네,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea8ffa11d0283138cbf06620a6c100700b5cdbb30dbf985d3e88c4dcff35aca428acf795a01fbfce4672429cab14319cb4957fe9d353cd2a2649e18f4c441ff59d434d851da241705892ae47eeabf1325b0a72209eb3b2c708&amp;f_no=9242EDD9-229E-4C57-A68D-501CEB45A3DF.jpg
5483078,엘-시,https://gall.dcinside.com/board/view/?id=frozen&no=5483078&page=195,,ㅇㅇ,118.235,58,0,2023.10.26 12:22:43,,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea8ffa11d0283138cbf06620a6c100700b5cdbb30dbf985d3e88c4dcff35aca428acf79aaa1dbfa043d3c56cb146c12ba060af0e6d84fbf6f556ca0fc7ec48c40cb33f0b0e37633982b59b0798&amp;f_no=elsa-20230314-131637-001.jpg
5483077,코베님이 여길 다니신다는거죠?,https://gall.dcinside.com/board/view/?id=frozen&no=5483077&page=195,2,ㅇㅇ,221.152,108,0,2023.10.26 12:19:21,https://youtu.be/w3GMqy-_IrY?si=BNsQc6HVVXr5RI7i  - dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea8ffa11d0283138cbf06620a6c100700b5cdbb30dbf985d3e88c4dcff37a2ac2aaafe95ae18b1ea3f3555c664595f6b7a765293f693f2daeaa19cd4647e83ae0b737a96d62b90508fea8c688ea90ee3ad76114f&amp;f_no=%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C.jpeg-7.jpg
5483076,지금 감기걸려서 목소리 개섹시함,https://gall.dcinside.com/board/view/?id=frozen&no=5483076&page=195,5,천연효모식빵,,96,0,2023.10.26 11:40:36,그냥 동굴뚫고 내려갈기세임,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea8ffa11d0283138cbf06620a6c100700b5cdbb30dbf985d3e88c4dcff35aca428acf795a11ab31391f07ad6c1005b67764990cb1915e94729f1d8b7b1bbbe3de592a1c0d84c84e7a8189ef4b4c77619fd4cd1992a48f367de&amp;f_no=42184260-8055-454A-9707-85B35DA18070.jpg
5483075,제니퍼리 선동력이 아직도 팔팔하게 살아있을 줄은 몰랐음,https://gall.dcinside.com/board/view/?id=frozen&no=5483075&page=195,,ㅇㅇ,222.107,84,0,2023.10.26 11:38:17,작가나 감독을 할게 아니라 폭동을 조장하셨어야 하는 분,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea8ffa11d0283138cbf06620a6c100700b5cdbb30dbf985d3e88c4dcff37a2ae2cabf795af1fb3ac2c1956bfaf65d5723561c0b4&amp;f_no=GIF+2023-10-26+%EC%98%A4%EC%A0%84+11-16-22.gif
5483073,갓카 멋있다,https://gall.dcinside.com/board/view/?id=frozen&no=5483073&page=195,,ㅇㅇ,121.158,55,0,2023.10.26 11:15:50,https://www.youtube.com/watch?v=j0eCl5ppP3M?si=DVwoiQqWW6oP8RU1,
5483072,제니퍼리 진짜 천재야,https://gall.dcinside.com/board/view/?id=frozen&no=5483072&page=195,,ㅇㅇ,222.107,93,0,2023.10.26 10:49:01,위시 꼭 보러간다,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea8ffa11d0283138cbf06620a6c100700b5cdbb30dbf985d3e88c4dcff37a2ae2cabf795af1fb3ac2e490cbbab6f81203561c0b4&amp;f_no=GIF+2023-10-25+%EC%98%A4%EC%A0%84+1-24-44.gif
5483071,지난 밤 엘-시 글 쓴거 왜 안보이나 싶었는데,https://gall.dcinside.com/board/view/?id=frozen&no=5483071&page=195,1,ㅇㅇ,118.235,75,0,2023.10.26 10:40:36,엘시 글이 왜 삭제되었나 싶었는데 타 갤에 글 올렸네,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea8ffa11d0283138cbf06620a6c100700b5cdbb30dbf985d3e88c4dcff35aca428acf79aaa1dbfa012d49639e148962ea033a61c3a90fb963b67f0b09a3d87f8f5c15f0bb1f5d16ee23c50d9d2b9983c6736fd305b&amp;f_no=6ea6924ba00fe3d4c1704b9cf42ba980.jpg
5483070,집에 가고 싶다,https://gall.dcinside.com/board/view/?id=frozen&no=5483070&page=195,,ㅇㅇ,118.235,52,0,2023.10.26 10:26:19,일 안하고 면허시험 공부하고 싶어,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea8ffa11d0283138cbf06620a6c100700b5cdbb30dbf985d3e88c4dcff35aca428acf79aaa1dbfa04784c43eb212c12ba063b11276cca7bdd025552cee5dd669eadbf1915988a43a3778b2c33d72ee&amp;f_no=frozen-20231026-014635-000.jpg
5483068,과자가 먹고싶은 밤이군,https://gall.dcinside.com/board/view/?id=frozen&no=5483068&page=195,,월E,,57,0,2023.10.26 03:07:07,- dc official App,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea8ffa11d0283138cbf06620a6c100700b5cdbb30dbf985d3e88c4dcff37a2a92ea4f593aa1db006021d187430400bc12281b891b1c0d6b78634b4e2e8df37b3ab173c844a9d514d5c26e0cbd04242764f8fc277&amp;f_no=%EB%8B%A4%EC%9A%B4%EB%A1%9C%EB%93%9C.jpeg-7.jpg
5483067,퀸안나.. 마약대책..,https://gall.dcinside.com/board/view/?id=frozen&no=5483067&page=195,,ㅇㅇ,222.107,93,0,2023.10.26 02:24:47,"“크리스토프, 코딱지 까지는 괜찮아”",https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea8ffa11d0283138cbf06620a6c100700b5cdbb30dbf985d3e88c4dcff37a2ae2cabf795af1fb3ac784b04bcaa62d7734436919612f9bb70d2fa10adf192ae9c0929470cb7ee59a29e23e81e765bc211b44f0b852eb8edc72f&amp;f_no=08D32DD5-4ED9-49EE-B2AD-E55750A319D0.jpg
5483066,핸섬킹님 의상 센스,https://gall.dcinside.com/board/view/?id=frozen&no=5483066&page=195,,ㅇㅇ,222.107,74,0,2023.10.26 02:11:50,엘사님 여행복과 비슷한 걸 보면 훌륭한 분일 듯,"https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea8ffa11d0283138cbf06620a6c100700b5cdbb30dbf985d3e88c4dcff37a2ae2cabf795af1fb3ac7a4f04ecf961d520356cd9b5&amp;f_no=magni.jpg
https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea8ffa11d0283138cbf06620a6c100700b5cdbb30dbf985d3e88c4dcff37a2ae2cabf795af1fb3ac764b01eba7318521356cd9b5&amp;f_no=Princess-Elsa-Frozen-Disney-NTT-Lifesize-Cardboard-Cutout-buy-now-at-starstills__40330.jpg"
5483065,핸섬킹님 그야말로 어둠의 퀸안나,https://gall.dcinside.com/board/view/?id=frozen&no=5483065&page=195,1,ㅇㅇ,222.107,111,0,2023.10.26 01:36:14,포퓰리스트가 마법을 갖게 되면 얼마나 위험해지는지잘 보여주시는 분개좋음,https://image.dcinside.com/download.php?no=24b0d769e1d32ca73fea8ffa11d0283138cbf06620a6c100700b5cdbb30dbf985d3e88c4dcff37a2ae2cabf795af1fb3ac2e4151beaf6ed57244319ae467f3cc0cd2e6a58b1c0ef2037a9c061b5ae483d4e875e2597671091ab4bc5d5ecb0e1beb9e&amp;f_no=736F83DE-C237-4B91-AA13-5AFAF6F53D0B.gif
